order_id_surrogate,order_id,customer_id,order_date,campaign_id,amount,payment_method_id
723,723,303,2019-09-16,,1749,1
724,724,139,2017-04-17,3,20051,5
725,725,290,2019-12-04,11,17987,1
726,726,158,2020-08-23,14,32671,2
727,727,31,2020-09-04,8,312,4
728,728,55,2019-01-24,,11542,4
729,729,332,2017-07-23,,6182,4
730,730,280,2021-10-11,,378,5
731,731,72,2021-11-18,,8400,2
732,732,390,2018-02-27,,18286,4
733,733,63,2016-08-15,,2439,2
734,734,169,2017-03-10,,22365,3
735,735,91,2017-12-06,11,33920,3
736,736,242,2017-09-19,,12731,5
737,737,375,2019-07-14,,2242,3
738,738,391,2021-04-30,,17326,4
739,739,271,2019-11-19,,9673,1
740,740,218,2019-10-07,,37041,1
741,741,48,2020-02-29,,10567,1
742,742,386,2017-09-03,,28924,5
743,743,241,2020-12-04,11,24207,2
744,744,491,2020-07-27,,17425,1
745,745,1,2017-01-27,,19269,3
746,746,360,2020-11-19,,14432,3
747,747,114,2018-04-13,,14062,3
748,748,407,2020-07-07,,11112,1
749,749,376,2018-01-27,,16652,3
750,750,159,2016-10-27,,26522,4
751,751,332,2020-07-24,,19858,2
752,752,211,2019-01-14,,6054,1
753,753,117,2018-12-28,7,5607,3
754,754,451,2017-11-05,5,23679,3
755,755,158,2021-12-23,,20487,3
756,756,190,2021-02-17,,21257,4
757,757,36,2018-11-17,,19796,2
758,758,466,2016-12-13,,10806,1
759,759,82,2019-09-21,,3475,4
760,760,154,2019-08-31,,799,1
761,761,22,2018-10-18,,38675,5
762,762,455,2021-09-18,,25373,1
763,763,472,2018-06-23,15,16073,5
764,764,478,2020-03-21,,31866,1
765,765,498,2021-08-23,14,10201,5
766,766,454,2021-08-03,,3394,4
767,767,393,2020-01-29,16,10968,2
768,768,269,2020-03-27,,30168,2
769,769,89,2019-08-09,,6626,2
770,770,95,2017-05-31,,34819,1
771,771,239,2017-10-04,,26699,1
772,772,181,2018-11-07,,29011,5
773,773,88,2019-07-09,,24548,3
774,774,79,2016-07-20,,1,3
775,775,455,2021-07-10,4,12877,3
776,776,325,2022-12-18,,1952,3
777,777,408,2016-01-10,1,19414,5
778,778,470,2017-11-14,,27972,4
779,779,183,2020-05-31,,18155,2
780,780,56,2016-02-07,16,9590,4
781,781,100,2022-03-03,,20376,3
782,782,490,2021-02-13,2,17693,4
783,783,371,2017-06-21,15,15122,4
784,784,73,2020-05-15,,3335,3
785,785,20,2020-12-31,,11308,2
786,786,212,2021-02-28,,12037,4
787,787,175,2022-07-04,4,4135,5
788,788,23,2022-08-14,,6336,3
789,789,475,2018-05-10,12,11360,2
790,790,49,2017-08-03,,3864,5
791,791,79,2022-02-21,,4906,3
792,792,407,2020-08-16,,11632,5
793,793,490,2016-05-24,9,11956,5
794,794,347,2017-05-16,,14403,3
795,795,87,2016-05-28,9,21965,4
796,796,69,2018-12-18,,15524,2
797,797,358,2016-09-05,8,8849,5
798,798,115,2016-04-16,,1555,2
799,799,419,2022-06-22,15,22551,3
800,800,471,2021-03-01,,7883,1
801,801,382,2022-05-18,,13562,3
802,802,171,2020-09-26,,27383,2
803,803,308,2019-06-15,13,18231,1
804,804,171,2018-02-09,2,7986,1
805,805,106,2016-01-12,,27678,4
806,806,10,2022-07-03,,120,5
807,807,9,2020-01-27,16,25410,3
808,808,140,2018-05-15,,23902,5
809,809,128,2016-04-27,,3533,1
810,810,19,2020-12-07,,11786,1
811,811,285,2020-01-16,,32563,1
812,812,195,2019-01-09,,19130,2
813,813,450,2021-10-22,,23303,4
814,814,408,2022-08-29,,16283,5
815,815,58,2018-01-26,,8269,4
816,816,177,2019-06-05,,3466,5
817,817,360,2022-12-29,7,8452,5
818,818,448,2019-02-06,2,10157,5
819,819,337,2018-11-13,,16411,3
820,820,31,2016-07-16,,1964,2
821,821,22,2016-04-28,,2228,4
822,822,148,2016-01-06,1,13051,1
823,823,285,2018-01-14,,4971,4
824,824,460,2021-08-03,,19961,5
825,825,12,2020-06-11,13,21210,1
826,826,300,2017-02-16,,21391,1
827,827,457,2017-07-29,,3044,4
828,828,316,2018-08-29,,23518,2
829,829,133,2019-08-30,,18848,4
830,830,154,2021-03-20,,17880,4
831,831,463,2017-08-13,,9533,3
832,832,370,2020-10-08,,9836,5
833,833,456,2022-06-02,,17248,5
834,834,214,2019-06-27,,1218,4
835,835,472,2019-12-04,11,17165,4
836,836,233,2022-11-17,,21700,5
837,837,62,2019-05-11,12,27874,1
838,838,224,2021-08-27,14,10543,2
839,839,238,2018-06-01,,25243,1
840,840,474,2019-09-30,,25897,5
841,841,480,2022-02-17,,1083,5
842,842,441,2019-09-16,,24448,5
843,843,60,2016-12-05,11,6923,5
844,844,258,2018-02-22,,17652,3
845,845,291,2019-07-07,4,315,1
846,846,326,2016-12-08,11,6089,2
847,847,136,2021-07-15,,23178,5
848,848,363,2018-10-20,,12844,1
849,849,262,2021-12-04,6,22684,5
850,850,218,2017-03-15,,33894,2
851,851,278,2020-05-28,,18897,1
852,852,488,2018-10-09,,24768,5
853,853,361,2017-09-09,8,20606,1
854,854,464,2019-04-20,3,34948,3
855,855,187,2018-11-20,,4129,5
856,856,299,2021-11-18,,25624,4
857,857,421,2020-11-12,,19798,4
858,858,468,2016-03-15,,2526,4
859,859,467,2020-11-08,,19573,1
860,860,35,2018-05-25,9,21424,3
861,861,348,2017-03-29,,5755,4
862,862,298,2020-10-09,,13534,4
863,863,25,2017-04-22,3,32451,2
864,864,30,2021-02-28,,3484,4
865,865,456,2022-03-05,,31823,3
866,866,244,2017-01-09,,3126,1
867,867,290,2018-06-05,,22107,1
868,868,355,2022-09-14,,8330,4
869,869,410,2022-01-21,,7186,2
870,870,208,2020-11-09,,14092,5
871,871,490,2019-11-10,,37847,1
872,872,68,2020-11-04,,16133,3
873,873,323,2019-01-02,1,5659,3
874,874,53,2021-05-01,,5908,4
875,875,227,2019-10-30,5,421,3
876,876,22,2020-11-12,,32453,3
877,877,153,2019-01-18,,7657,4
878,878,200,2018-11-10,,1313,5
879,879,85,2021-01-30,,5529,3
880,880,455,2019-05-21,9,13001,3
881,881,252,2019-05-17,,6915,2
882,882,223,2017-07-24,,8071,3
883,883,455,2017-05-06,,14426,4
884,884,182,2017-06-21,15,10866,2
885,885,265,2021-09-28,,10370,5
886,886,348,2021-11-25,,34886,5
887,887,189,2022-08-20,,13986,4
888,888,323,2019-02-07,2,3065,5
889,889,245,2020-12-05,11,1608,2
890,890,162,2021-11-27,,4178,4
891,891,487,2018-04-19,3,3423,4
892,892,432,2019-03-27,,9568,1
893,893,481,2016-08-02,,16663,2
894,894,265,2019-12-28,7,17375,3
895,895,451,2022-09-18,,4856,5
896,896,210,2016-06-01,,8737,1
897,897,474,2019-02-21,,31949,1
898,898,413,2021-05-21,,13432,5
899,899,353,2018-11-15,,17837,5
900,900,414,2018-05-17,,41932,2
901,901,163,2016-09-06,8,19424,3
902,902,151,2022-11-02,5,15533,2
903,903,274,2016-05-01,,18123,2
904,904,175,2021-03-06,,13771,5
905,905,139,2021-11-23,,22352,4
906,906,351,2021-10-29,,21637,1
907,907,446,2016-03-14,,12220,1
908,908,234,2020-04-13,3,5137,5
909,909,3,2018-02-25,,6113,4
910,910,366,2016-07-13,,906,2
911,911,371,2017-07-14,,4982,4
912,912,179,2017-06-23,15,11211,2
913,913,350,2018-11-11,,23619,3
914,914,431,2016-04-09,,17882,1
915,915,181,2020-12-01,11,10751,1
916,916,84,2016-10-19,,24758,2
917,917,200,2022-10-22,,1740,1
918,918,145,2022-03-04,,14144,3
919,919,217,2018-09-01,,9471,5
920,920,242,2022-07-13,,674,5
921,921,369,2019-05-02,,10516,5
922,922,304,2017-01-17,,5564,4
923,923,277,2021-05-19,,36759,2
924,924,118,2021-07-14,,21890,4
925,925,167,2021-06-04,,14134,2
926,926,382,2019-05-20,9,3869,1
927,927,325,2022-03-08,,4666,4
928,928,27,2017-09-20,,13328,4
929,929,443,2017-09-18,,22146,4
930,930,307,2019-05-02,,11118,3
931,931,383,2017-04-04,,21171,2
932,932,357,2020-11-28,6,21387,5
933,933,204,2020-10-20,,7428,2
934,934,442,2021-11-04,5,3996,3
935,935,353,2016-06-19,13,7428,2
936,936,400,2017-04-05,,25289,2
937,937,369,2022-06-25,15,18166,2
938,938,375,2019-01-18,,23028,3
939,939,429,2021-04-27,,6884,3
940,940,92,2020-09-01,8,26465,3
941,941,250,2019-01-02,1,519,2
942,942,278,2018-05-22,9,21816,5
943,943,414,2021-02-12,2,19908,4
944,944,200,2016-01-22,,28485,4
945,945,209,2021-06-17,13,15375,1
946,946,77,2022-06-09,,10872,2
947,947,290,2022-01-07,1,17709,3
948,948,331,2018-08-14,,20247,4
949,949,82,2021-09-07,8,26709,5
950,950,259,2022-05-06,,8362,2
951,951,266,2016-12-15,,20102,4
952,952,353,2016-05-25,9,6929,1
953,953,359,2021-10-02,,14642,5
954,954,495,2016-02-19,,22322,1
955,955,270,2021-04-04,,15622,3
956,956,319,2018-08-16,,2032,1
957,957,230,2022-06-14,13,11656,3
958,958,103,2017-07-20,,28464,5
959,959,300,2016-07-04,4,1333,2
960,960,354,2017-10-17,,27129,5
961,961,341,2022-04-30,,20,1
962,962,240,2017-03-14,,32278,1
963,963,250,2020-11-08,,23823,4
964,964,374,2021-10-06,,16507,1
965,965,17,2016-09-09,8,25243,5
966,966,46,2019-06-18,15,3961,4
967,967,300,2019-12-12,,862,3
968,968,127,2021-06-24,15,4465,5
969,969,201,2016-04-08,,35859,4
970,970,147,2021-12-15,,24788,3
971,971,238,2018-12-25,7,16056,4
972,972,305,2019-02-22,,12641,4
973,973,385,2016-02-26,,12890,4
974,974,353,2019-04-06,,27756,3
975,975,44,2022-09-29,,9656,5
976,976,257,2018-04-08,,9989,4
977,977,213,2017-09-27,,142,2
978,978,178,2020-12-11,,28692,5
979,979,414,2017-11-19,,781,2
980,980,118,2021-06-13,,1859,3
981,981,250,2021-12-10,11,3523,2
982,982,169,2016-05-28,9,14319,1
983,983,124,2020-12-03,11,16954,2
984,984,38,2019-02-13,,15734,5
985,985,439,2018-07-20,,34404,3
986,986,1,2021-06-26,15,22551,3
987,987,342,2018-10-04,,29010,5
988,988,277,2020-10-31,5,21390,5
989,989,10,2017-05-04,,10096,4
990,990,401,2018-01-21,,28585,4
991,991,375,2017-05-17,,828,2
992,992,405,2018-01-09,,13472,2
993,993,294,2019-02-13,,23798,5
994,994,15,2022-04-28,,33308,3
995,995,438,2021-08-18,,9827,4
996,996,76,2016-09-17,,16726,3
997,997,266,2016-04-27,,30325,4
998,998,133,2018-01-21,,37304,3
999,999,276,2017-01-30,16,28147,1
1000,1000,256,2019-11-20,,14489,1
1001,1001,34,2018-07-18,,20448,1
1002,1002,472,2017-08-03,,7690,5
1003,1003,275,2018-06-10,,18459,3
1004,1004,150,2018-01-21,,23334,2
1005,1005,138,2021-04-09,,22774,1
1006,1006,497,2021-08-22,,31452,2
1007,1007,174,2018-07-07,4,16178,5
1008,1008,311,2022-02-04,16,30622,2
1009,1009,470,2020-06-15,15,26927,3
1010,1010,370,2017-01-26,,12675,1
1011,1011,181,2016-11-13,,12092,1
1012,1012,154,2017-07-17,,2589,4
1013,1013,396,2017-04-07,,20153,1
1014,1014,460,2018-08-22,14,17726,5
1015,1015,47,2022-01-01,7,17589,3
1016,1016,427,2016-05-03,,2089,3
1017,1017,433,2018-03-12,,25871,4
1018,1018,90,2017-07-23,,27498,1
1019,1019,397,2018-11-27,6,30915,2
1020,1020,243,2020-12-31,,20073,2
1021,1021,432,2019-12-12,,30852,5
1022,1022,256,2020-07-29,,8231,4
1023,1023,171,2016-06-01,,3330,1
1024,1024,266,2020-01-11,,25454,3
1025,1025,412,2021-02-03,16,12471,3
1026,1026,420,2018-08-01,,26705,5
1027,1027,359,2019-02-02,16,2327,4
1028,1028,63,2016-05-04,,3437,4
1029,1029,457,2021-08-21,,9776,4
1030,1030,58,2021-10-18,,4845,4
1031,1031,10,2021-07-24,,984,1
1032,1032,417,2016-12-21,,19640,5
1033,1033,109,2017-02-06,2,24441,5
1034,1034,106,2022-11-10,,50562,4
1035,1035,133,2016-10-23,,7049,2
1036,1036,28,2017-09-17,,14829,5
1037,1037,61,2020-11-03,,38179,3
1038,1038,421,2020-04-30,,5886,3
1039,1039,94,2016-10-16,,2216,1
1040,1040,490,2017-12-09,11,7866,3
1041,1041,438,2019-05-02,,23023,4
1042,1042,398,2021-06-12,,7951,5
1043,1043,198,2016-08-31,,280,1
1044,1044,67,2016-04-14,,21041,1
1045,1045,466,2020-07-28,,1724,4
1046,1046,148,2021-11-13,,11609,5
1047,1047,321,2019-02-23,,18744,4
1048,1048,207,2022-12-04,6,29620,5
1049,1049,36,2016-06-19,13,26128,3
1050,1050,82,2019-01-05,1,2430,2
1051,1051,223,2020-04-30,,16168,5
1052,1052,377,2017-06-30,,11089,5
1053,1053,226,2019-05-15,,6945,1
1054,1054,133,2020-04-23,,7527,1
1055,1055,8,2021-10-30,,17421,1
1056,1056,92,2022-05-09,12,15223,5
1057,1057,307,2018-09-14,,13227,5
1058,1058,167,2022-03-17,,2031,2
1059,1059,213,2016-06-10,,15802,4
1060,1060,27,2022-11-30,6,13567,1
1061,1061,191,2021-09-29,,8355,2
1062,1062,220,2019-05-10,12,27705,3
1063,1063,206,2021-07-28,,32167,2
1064,1064,150,2022-04-09,,18245,4
1065,1065,410,2022-05-17,,18805,5
1066,1066,63,2020-06-02,,23950,2
1067,1067,411,2022-08-29,,33780,1
1068,1068,419,2021-05-19,,18626,3
1069,1069,240,2017-04-04,,28827,3
1070,1070,134,2018-08-31,,10260,3
1071,1071,29,2020-03-02,,20884,4
1072,1072,419,2017-12-05,11,1900,1
1073,1073,131,2021-04-04,,8202,5
1074,1074,135,2020-01-05,1,12582,4
1075,1075,415,2020-12-03,11,10762,5
1076,1076,463,2016-06-20,15,1839,2
1077,1077,324,2021-05-03,,5763,5
1078,1078,391,2022-12-15,,3194,3
1079,1079,259,2022-07-07,4,22498,2
1080,1080,429,2016-08-09,,20525,4
1081,1081,97,2018-11-12,,45363,1
1082,1082,440,2017-05-08,12,6502,4
1083,1083,337,2021-07-15,,14070,2
1084,1084,123,2022-01-17,,8516,5
1085,1085,425,2022-05-20,,13934,2
1086,1086,336,2018-10-22,,20496,2
1087,1087,251,2017-04-02,,5156,5
1088,1088,321,2022-05-31,,28977,5
1089,1089,190,2018-09-22,,33017,4
1090,1090,208,2019-11-14,,16682,1
1091,1091,355,2022-05-19,,4990,4
1092,1092,23,2021-07-07,4,18544,1
1093,1093,31,2022-05-21,,3714,4
1094,1094,98,2022-06-02,,12375,3
1095,1095,309,2016-03-01,,9642,3
1096,1096,8,2021-08-17,,15986,5
1097,1097,163,2022-07-29,,5648,2
1098,1098,31,2017-02-21,,33905,2
1099,1099,88,2018-06-21,15,15249,2
1100,1100,428,2022-06-02,,17957,5
1101,1101,302,2016-05-16,,16819,4
1102,1102,255,2018-08-11,,37304,3
1103,1103,28,2020-12-01,11,15896,2
1104,1104,42,2019-10-21,,7695,2
1105,1105,281,2020-06-24,,7685,1
1106,1106,377,2019-07-09,,17713,5
1107,1107,309,2017-09-08,8,10111,4
1108,1108,67,2019-02-14,,11441,4
1109,1109,465,2020-06-13,13,16221,1
1110,1110,156,2019-08-13,,19810,3
1111,1111,219,2019-01-18,,9323,3
1112,1112,285,2021-08-10,,620,5
1113,1113,197,2017-10-28,,3542,3
1114,1114,263,2018-06-26,,28252,4
1115,1115,131,2019-01-13,,24349,1
1116,1116,463,2016-03-17,,11708,4
1117,1117,343,2019-01-05,1,11717,3
1118,1118,340,2017-07-05,4,10496,2
1119,1119,252,2020-02-18,,11038,4
1120,1120,253,2022-10-17,,3093,2
1121,1121,237,2018-10-01,,10581,1
1122,1122,34,2018-12-11,,1687,3
1123,1123,156,2017-08-09,,8367,5
1124,1124,365,2019-09-01,,29433,5
1125,1125,411,2022-09-23,,12278,4
1126,1126,273,2017-07-02,,18872,2
1127,1127,342,2016-05-17,,12559,4
1128,1128,309,2016-05-30,,17776,3
1129,1129,23,2019-09-30,,20261,2
1130,1130,174,2021-01-09,1,31032,2
1131,1131,333,2020-12-20,,10992,1
1132,1132,23,2018-07-19,,9702,2
1133,1133,260,2017-07-10,,7437,5
1134,1134,50,2021-04-10,,7807,1
1135,1135,236,2019-06-07,,5915,2
1136,1136,125,2017-04-20,3,15713,5
1137,1137,144,2021-06-09,,1118,4
1138,1138,135,2017-09-07,8,8087,5
1139,1139,376,2022-09-07,8,20669,1
1140,1140,491,2017-04-24,,22095,3
1141,1141,46,2018-01-04,1,4475,2
1142,1142,230,2021-01-17,,17330,3
1143,1143,109,2020-04-30,,8492,1
1144,1144,278,2019-01-22,,6188,3
1145,1145,210,2017-11-21,,7777,2
1146,1146,263,2018-12-27,7,9522,4
1147,1147,441,2016-12-22,,20453,3
1148,1148,176,2016-12-15,,1149,5
1149,1149,322,2018-01-29,16,9354,2
1150,1150,144,2020-05-18,9,4962,1
1151,1151,182,2022-10-06,,33925,1
1152,1152,301,2016-09-23,,12921,2
1153,1153,392,2018-04-17,3,14458,4
1154,1154,211,2022-04-08,,10880,2
1155,1155,360,2020-08-23,14,18075,4
1156,1156,415,2017-12-26,7,19239,4
1157,1157,131,2018-11-05,,6801,3
1158,1158,153,2020-04-21,,30766,4
1159,1159,353,2016-06-20,15,2239,5
1160,1160,319,2016-11-07,,15103,4
1161,1161,484,2018-01-02,1,1972,4
1162,1162,356,2017-11-23,,1234,3
1163,1163,240,2016-11-23,,21266,3
1164,1164,430,2022-12-20,,19262,1
1165,1165,35,2016-04-15,,16821,3
1166,1166,92,2022-09-03,,10455,3
1167,1167,63,2018-01-08,,19204,1
1168,1168,464,2016-06-30,,29200,5
1169,1169,328,2018-05-02,,1769,1
1170,1170,154,2018-10-10,,26988,4
1171,1171,265,2022-11-02,5,15291,1
1172,1172,110,2020-01-17,,19031,4
1173,1173,421,2020-05-09,12,12839,1
1174,1174,99,2022-11-10,,9955,2
1175,1175,422,2017-11-08,,9916,3
1176,1176,384,2019-09-27,,24221,3
1177,1177,317,2020-07-30,,11599,4
1178,1178,230,2019-09-08,8,5863,2
1179,1179,129,2020-11-20,,13973,4
1180,1180,464,2016-07-15,,985,5
1181,1181,233,2021-10-30,,10827,4
1182,1182,438,2018-11-06,,7174,4
1183,1183,195,2022-03-21,,9114,2
1184,1184,317,2017-05-06,,5012,4
1185,1185,27,2020-02-08,2,17081,4
1186,1186,144,2021-05-21,,24125,5
1187,1187,439,2018-03-18,,23656,4
1188,1188,215,2016-10-22,,24310,5
1189,1189,268,2016-08-22,14,21178,4
1190,1190,391,2022-06-15,13,20961,4
1191,1191,11,2016-09-16,,11410,5
1192,1192,500,2018-01-18,,16484,5
1193,1193,328,2017-09-28,,7730,1
1194,1194,432,2021-02-08,2,10679,4
1195,1195,424,2017-10-12,,3952,5
1196,1196,125,2016-12-20,,30772,3
1197,1197,406,2022-06-06,,20039,3
1198,1198,25,2019-10-30,5,21552,5
1199,1199,205,2019-12-03,11,9792,5
1200,1200,282,2022-09-29,,32646,3
1201,1201,170,2017-03-04,,17240,3
1202,1202,97,2017-11-28,6,11510,3
1203,1203,23,2017-02-27,,37058,2
1204,1204,487,2021-04-02,,17289,1
1205,1205,477,2021-01-16,,14093,1
1206,1206,448,2016-12-03,6,3324,3
1207,1207,1,2020-04-03,,10514,5
1208,1208,241,2018-10-28,,24565,4
1209,1209,181,2016-06-27,,19694,4
1210,1210,237,2019-06-25,,24825,5
1211,1211,494,2017-10-14,,700,1
1212,1212,221,2022-12-24,,22171,5
1213,1213,456,2017-12-04,11,4567,3
1214,1214,214,2017-12-07,11,31513,5
1215,1215,92,2019-01-22,,11733,1
1216,1216,413,2019-10-06,,12443,4
1217,1217,233,2021-11-25,,630,5
1218,1218,55,2016-10-10,,29189,4
1219,1219,406,2016-08-23,14,30034,1
1220,1220,85,2017-06-03,,6997,5
1221,1221,379,2020-11-09,,3528,1
1222,1222,274,2021-11-22,,2004,4
1223,1223,367,2018-01-11,,32729,1
1224,1224,113,2022-07-05,4,24289,2
1225,1225,257,2022-02-15,,17254,4
1226,1226,417,2019-08-14,,4270,2
1227,1227,114,2016-08-29,,10160,3
1228,1228,477,2022-03-09,,6260,4
1229,1229,225,2021-08-23,14,14435,4
1230,1230,55,2016-01-26,,18136,4
1231,1231,188,2017-08-21,14,29323,2
1232,1232,311,2020-06-19,15,3113,3
1233,1233,58,2021-02-01,16,6025,4
1234,1234,141,2021-08-13,,10618,4
1235,1235,24,2018-08-20,14,18695,3
1236,1236,371,2019-06-01,,10365,1
1237,1237,391,2022-05-25,9,9451,2
1238,1238,264,2017-02-01,16,21198,1
1239,1239,410,2020-10-24,,8704,5
1240,1240,229,2017-07-12,,13287,3
1241,1241,29,2016-01-20,,27858,3
1242,1242,288,2016-03-21,,9253,4
1243,1243,475,2017-06-01,,18613,4
1244,1244,414,2021-03-05,,23834,1
1245,1245,19,2019-03-12,,5222,2
1246,1246,398,2022-08-14,,13985,5
1247,1247,403,2020-09-29,,19566,1
1248,1248,303,2019-11-04,,1205,5
1249,1249,255,2018-11-04,5,10451,2
1250,1250,160,2021-09-19,,37202,1
1251,1251,254,2018-12-20,,24840,4
1252,1252,411,2020-03-22,,6179,1
1253,1253,85,2021-06-15,13,2124,3
1254,1254,31,2017-03-20,,14132,4
1255,1255,120,2020-08-22,14,15946,1
1256,1256,226,2017-06-30,,3258,3
1257,1257,88,2021-02-26,,28157,5
1258,1258,237,2021-02-03,16,10103,4
1259,1259,348,2018-12-28,7,35103,3
1260,1260,328,2018-02-10,2,14685,5
1261,1261,175,2019-03-11,,19562,2
1262,1262,25,2016-06-28,,27420,5
1263,1263,125,2022-07-20,,12118,2
1264,1264,134,2019-09-15,,21721,2
1265,1265,28,2021-10-16,,24189,1
1266,1266,466,2020-04-11,,20093,2
1267,1267,238,2021-11-05,5,3983,5
1268,1268,120,2018-06-22,15,9148,5
1269,1269,82,2017-08-26,14,4840,3
1270,1270,226,2017-03-06,,10786,3
1271,1271,305,2022-07-11,,4568,3
1272,1272,347,2018-10-14,,30491,2
1273,1273,266,2018-05-21,9,15817,2
1274,1274,343,2016-08-21,,5367,4
1275,1275,13,2016-06-27,,2646,5
1276,1276,485,2022-03-08,,15589,1
1277,1277,345,2016-04-16,,15431,1
1278,1278,275,2020-11-23,6,690,5
1279,1279,240,2018-12-24,7,8548,2
1280,1280,88,2016-11-16,,20543,2
1281,1281,400,2018-09-14,,10435,2
1282,1282,146,2016-05-10,12,18680,5
1283,1283,216,2020-07-01,4,8102,2
1284,1284,347,2017-09-05,8,7430,2
1285,1285,220,2022-11-02,5,29211,4
1286,1286,325,2017-08-29,,18229,5
1287,1287,376,2022-06-06,,10955,3
1288,1288,179,2016-03-17,,27933,1
1289,1289,412,2019-08-13,,8834,5
1290,1290,277,2022-07-07,4,29961,1
1291,1291,115,2020-09-01,8,4885,2
1292,1292,158,2018-07-08,4,8668,1
1293,1293,381,2017-12-17,,26761,2
1294,1294,141,2016-07-09,4,27153,5
1295,1295,226,2020-05-07,12,7520,2
1296,1296,47,2017-07-27,,28568,2
1297,1297,186,2021-01-30,,28790,3
1298,1298,372,2020-02-20,,3396,1
1299,1299,53,2018-06-24,15,7769,1
1300,1300,420,2016-02-15,,17010,1
1301,1301,408,2017-09-09,8,3215,1
1302,1302,324,2016-04-26,,5348,1
1303,1303,327,2021-05-12,12,13900,2
1304,1304,119,2016-07-19,,4378,1
1305,1305,427,2020-06-13,13,20612,2
1306,1306,303,2021-05-20,,6286,3
1307,1307,484,2020-03-28,,4818,5
1308,1308,145,2022-11-19,,19631,1
1309,1309,231,2016-09-23,,8100,1
1310,1310,361,2019-04-26,,20841,3
1311,1311,444,2016-05-31,,2371,2
1312,1312,101,2019-06-09,,20526,2
1313,1313,276,2016-11-09,,14472,2
1314,1314,423,2018-06-08,,3084,3
1315,1315,190,2020-10-20,,27350,3
1316,1316,319,2016-02-16,,14955,4
1317,1317,224,2018-11-21,,40100,1
1318,1318,464,2020-12-30,,7745,5
1319,1319,4,2019-06-09,,7600,2
1320,1320,145,2017-11-24,,12194,2
1321,1321,165,2018-08-21,14,12907,2
1322,1322,293,2021-05-15,12,3371,5
1323,1323,114,2016-09-18,,10273,5
1324,1324,109,2020-03-07,,19696,1
1325,1325,340,2019-11-12,,23582,3
1326,1326,275,2022-12-10,11,9897,5
1327,1327,256,2021-12-18,,7876,3
1328,1328,194,2021-03-26,,31492,1
1329,1329,159,2019-09-15,,21544,3
1330,1330,496,2020-02-07,2,13541,3
1331,1331,312,2021-09-22,,3415,3
1332,1332,224,2018-06-12,13,30452,2
1333,1333,356,2017-09-08,8,9832,5
1334,1334,455,2018-08-25,14,11353,5
1335,1335,199,2021-04-05,,14696,1
1336,1336,80,2019-10-25,,27569,1
1337,1337,249,2017-03-29,,13296,2
1338,1338,192,2022-11-08,,18747,5
1339,1339,351,2017-03-02,,1932,1
1340,1340,33,2021-04-22,3,12031,1
1341,1341,376,2018-09-22,,3473,3
1342,1342,471,2018-06-01,,14956,2
1343,1343,460,2020-03-18,,1491,5
1344,1344,354,2020-12-28,,14691,3
1345,1345,277,2021-05-30,9,20445,1
1346,1346,153,2019-03-08,,2391,2
1347,1347,350,2020-05-21,9,8275,5
1348,1348,329,2020-06-11,13,15818,2
1349,1349,306,2019-12-15,,6871,2
1350,1350,467,2022-08-09,,18160,4
1351,1351,324,2017-09-01,,3702,2
1352,1352,340,2017-09-16,,11211,1
1353,1353,11,2016-01-22,,6958,3
1354,1354,195,2016-07-14,,318,3
1355,1355,94,2020-02-20,,15897,3
1356,1356,489,2022-06-08,,19675,4
1357,1357,245,2018-10-08,,28343,5
1358,1358,469,2017-02-14,,1086,4
1359,1359,132,2020-01-07,,11625,4
1360,1360,350,2019-06-12,13,34704,1
1361,1361,451,2018-03-29,,23778,5
1362,1362,80,2018-08-07,,9621,1
1363,1363,446,2017-11-22,,5568,5
1364,1364,388,2021-04-09,,18715,2
1365,1365,249,2018-02-07,2,1759,5
1366,1366,478,2021-09-17,,29124,1
1367,1367,93,2017-08-19,,10069,4
1368,1368,155,2017-12-22,,33411,2
1369,1369,321,2019-09-27,,2339,1
1370,1370,114,2021-11-16,,10578,1
1371,1371,498,2017-08-27,14,29323,3
1372,1372,100,2016-04-21,3,17864,3
1373,1373,229,2017-02-05,16,18595,2
1374,1374,211,2020-01-13,,26252,4
1375,1375,148,2017-10-21,,15298,2
1376,1376,462,2017-11-20,,4915,3
1377,1377,313,2017-12-22,,2426,5
1378,1378,146,2017-08-02,,10495,1
1379,1379,369,2018-12-02,6,10608,2
1380,1380,348,2021-07-16,,19363,3
1381,1381,387,2017-09-24,,11229,5
1382,1382,206,2018-02-06,2,12856,3
1383,1383,219,2021-10-21,,25301,2
1384,1384,390,2018-08-04,,11131,3
1385,1385,99,2020-01-28,16,5858,2
1386,1386,121,2022-05-16,,10918,4
1387,1387,120,2018-05-02,,12557,1
1388,1388,224,2022-04-13,,14869,5
1389,1389,440,2020-03-03,,32526,3
1390,1390,70,2022-01-10,,16529,5
1391,1391,257,2021-02-10,2,13526,5
1392,1392,104,2016-06-29,,14148,5
1393,1393,185,2017-01-08,1,22781,3
