return_id,order_id,product_id,return_date,reason,amount_refunded
2110,37576,38,2017-01-29,Product didn't meet expectations,0.00
2111,19948,483,2020-09-15,Product didn't meet expectations,0.00
2112,26296,227,2020-02-04,Item not as described,151.62
2113,45307,424,2018-12-21,Product didn't meet expectations,0.00
2114,6530,74,2021-08-30,Received wrong product,38.20
2115,13119,258,2018-04-05,Defective product,0.00
2116,17311,44,2020-03-05,Item not as described,0.00
2117,20238,301,2019-03-16,Received wrong product,0.00
2118,3020,425,2016-12-03,Color doesn't match,0.00
2119,35744,45,2019-02-27,Found a better deal,0.00
2120,32857,54,2016-04-27,Size doesn't fit,892.92
2121,9830,151,2022-05-10,Received wrong product,0.00
2122,48286,192,2016-06-23,Received wrong product,854.54
2123,17271,127,2021-04-02,Product damaged during shipping,0.00
2124,4198,167,2018-05-03,Color doesn't match,0.00
2125,13776,203,2021-07-07,Defective product,0.00
2126,24854,99,2020-08-20,Size doesn't fit,0.00
2127,47096,155,2016-02-28,Product damaged during shipping,0.00
2128,17988,30,2018-05-09,Size doesn't fit,0.00
2129,37590,1,2019-05-01,Item not as described,0.00
2130,49739,186,2017-08-09,Received wrong product,0.00
2131,4916,320,2017-03-11,Product damaged during shipping,0.00
2132,27035,64,2022-08-08,Product damaged during shipping,0.00
2133,3575,162,2017-05-12,Item not as described,0.00
2134,997,414,2016-05-05,Defective product,0.00
2135,49374,222,2017-10-24,Received wrong product,0.00
2136,17538,141,2019-04-11,Found a better deal,0.00
2137,21030,406,2021-11-25,Color doesn't match,0.00
2138,10561,27,2018-04-12,Color doesn't match,0.00
2139,1458,14,2019-09-16,Ordered by mistake,0.00
2140,27587,138,2016-10-02,Changed my mind,0.00
2141,38697,116,2022-12-13,Size doesn't fit,164.56
2142,14566,385,2020-07-19,Received wrong product,0.00
2143,41727,302,2020-09-28,Found a better deal,0.00
2144,45517,104,2017-07-08,Item not as described,0.00
2145,4335,465,2020-09-05,Item not as described,0.00
2146,17877,30,2022-06-30,Received wrong product,1902.87
2147,4254,461,2016-11-10,Item not as described,49.54
2148,18520,433,2022-10-01,Product damaged during shipping,0.00
2149,48051,247,2017-02-25,Product damaged during shipping,0.00
2150,32436,251,2022-01-24,Product didn't meet expectations,0.00
2151,25006,54,2020-05-30,Product damaged during shipping,282.76
2152,25467,401,2018-08-13,Item not as described,0.00
2153,42926,251,2018-05-30,Product damaged during shipping,13.34
2154,44371,15,2017-03-17,Changed my mind,0.00
2155,22474,20,2021-11-12,Changed my mind,339.87
2156,7519,277,2021-08-24,Defective product,0.00
2157,49730,418,2017-06-06,Changed my mind,0.00
2158,35769,421,2022-05-30,Product damaged during shipping,0.00
2159,28759,486,2021-12-17,Color doesn't match,185.00
2160,42472,131,2021-04-13,Changed my mind,0.00
2161,32274,61,2019-03-03,Product damaged during shipping,0.00
2162,48856,483,2017-01-09,Size doesn't fit,59.43
2163,17029,261,2018-09-07,Changed my mind,0.00
2164,47856,102,2017-09-19,Product damaged during shipping,0.00
2165,44020,134,2020-07-28,Received wrong product,0.00
2166,31131,259,2019-03-07,Product didn't meet expectations,0.00
2167,20263,27,2019-02-23,Size doesn't fit,0.00
2168,43302,44,2021-09-01,Color doesn't match,97.86
2169,3882,102,2020-07-20,Size doesn't fit,0.00
2170,35167,307,2016-03-22,Changed my mind,0.00
2171,41910,478,2021-02-03,Found a better deal,0.00
2172,46604,418,2019-03-19,Changed my mind,0.00
2173,26526,475,2022-07-17,Received wrong product,225.51
2174,24580,128,2016-02-24,Changed my mind,0.00
2175,2817,140,2017-08-14,Item not as described,0.00
2176,35650,150,2017-03-26,Ordered by mistake,0.00
2177,24593,104,2017-02-13,Color doesn't match,103.60
2178,10328,436,2018-07-29,Product damaged during shipping,0.00
2179,29856,84,2019-10-17,Size doesn't fit,0.00
2180,36996,286,2020-07-07,Changed my mind,217.87
2181,18990,142,2021-05-12,Product damaged during shipping,0.00
2182,771,108,2017-10-11,Size doesn't fit,0.00
2183,29492,7,2021-06-22,Product damaged during shipping,296.45
2184,33671,227,2018-10-23,Size doesn't fit,0.00
2185,11900,192,2016-04-22,Received wrong product,0.00
2186,5866,415,2022-09-29,Color doesn't match,0.00
2187,10987,333,2022-12-03,Item not as described,0.00
2188,9892,425,2022-04-27,Size doesn't fit,88.53
2189,16098,394,2020-06-01,Product damaged during shipping,0.00
2190,38736,168,2020-05-19,Changed my mind,0.00
2191,5307,420,2016-04-04,Item not as described,0.00
2192,40213,188,2019-01-16,Size doesn't fit,0.00
2193,25639,373,2018-11-09,Product damaged during shipping,169.89
2194,6491,83,2016-05-15,Item not as described,88.01
2195,37902,322,2016-02-26,Size doesn't fit,0.00
2196,46754,65,2019-04-10,Found a better deal,0.00
2197,13235,452,2016-08-21,Defective product,0.00
2198,25409,74,2020-12-11,Found a better deal,38.20
2199,17341,192,2016-07-05,Found a better deal,0.00
2200,16598,264,2018-07-02,Changed my mind,131.59
2201,6481,269,2020-02-26,Item not as described,0.00
2202,44832,220,2017-02-12,Product didn't meet expectations,1071.10
2203,37866,39,2021-07-26,Size doesn't fit,0.00
2204,14683,199,2016-10-30,Defective product,0.00
2205,34781,382,2020-02-16,Color doesn't match,0.00
2206,15666,182,2018-11-29,Color doesn't match,0.00
2207,6977,391,2017-01-08,Color doesn't match,13.48
2208,49855,269,2021-03-10,Product damaged during shipping,0.00
2209,26595,145,2019-01-20,Product didn't meet expectations,0.00
2210,31004,478,2021-07-27,Found a better deal,0.00
2211,23831,42,2016-11-14,Ordered by mistake,0.00
2212,39726,265,2018-06-12,Ordered by mistake,0.00
2213,42781,39,2020-03-03,Found a better deal,0.00
2214,19915,124,2019-08-24,Ordered by mistake,0.00
2216,8026,483,2016-11-20,Ordered by mistake,0.00
2217,18528,1,2018-06-30,Ordered by mistake,785.58
2218,27524,183,2017-08-05,Found a better deal,0.00
2219,13593,492,2019-10-31,Product didn't meet expectations,0.00
2220,42180,471,2022-05-06,Ordered by mistake,0.00
2221,6897,39,2021-05-07,Changed my mind,0.00
2222,40867,337,2016-02-08,Product didn't meet expectations,1362.49
2223,14385,157,2017-03-24,Item not as described,0.00
2224,23017,73,2019-07-23,Ordered by mistake,0.00
2225,48666,235,2017-05-27,Size doesn't fit,0.00
2226,28192,483,2017-01-29,Product damaged during shipping,0.00
2227,39961,340,2021-09-20,Color doesn't match,0.00
2228,20847,135,2017-11-12,Found a better deal,193.88
2229,32837,454,2022-05-13,Changed my mind,0.00
2230,29911,89,2019-03-09,Changed my mind,0.00
2231,6727,439,2021-09-03,Size doesn't fit,422.87
2232,40145,114,2018-11-24,Item not as described,0.00
2233,13218,26,2016-03-02,Item not as described,0.00
2234,16721,184,2018-10-22,Product didn't meet expectations,0.00
2235,23385,218,2018-11-12,Received wrong product,0.00
2236,44613,150,2017-06-22,Color doesn't match,189.39
2237,47085,447,2017-11-19,Defective product,0.00
2238,49158,347,2019-03-09,Changed my mind,0.00
2239,37878,105,2022-04-08,Color doesn't match,0.00
2240,19336,453,2017-09-10,Changed my mind,742.98
2241,41120,234,2018-06-30,Changed my mind,0.00
2242,4733,322,2019-03-22,Found a better deal,0.00
2243,403,336,2020-10-07,Defective product,0.00
2244,9232,3,2016-07-18,Defective product,0.00
2245,15184,377,2019-05-04,Received wrong product,0.00
2246,44802,373,2016-01-16,Received wrong product,0.00
2247,45921,183,2021-10-07,Ordered by mistake,0.00
2248,48502,129,2020-03-31,Product damaged during shipping,0.00
2249,14704,467,2020-07-16,Item not as described,0.00
2250,48354,283,2017-12-30,Size doesn't fit,0.00
2251,7416,147,2020-11-05,Received wrong product,200.59
2252,1123,365,2017-08-14,Defective product,0.00
2253,38711,406,2021-01-09,Color doesn't match,0.00
2254,41647,61,2017-11-24,Changed my mind,0.00
2255,32052,235,2018-08-03,Product damaged during shipping,0.00
2256,42749,203,2018-09-30,Received wrong product,0.00
2257,22277,444,2017-09-13,Defective product,1023.68
2258,20702,373,2021-07-19,Item not as described,718.78
2259,26041,415,2020-03-14,Size doesn't fit,0.00
2260,17993,294,2016-05-15,Product didn't meet expectations,424.68
2261,4199,170,2022-02-22,Size doesn't fit,0.00
2262,36775,133,2021-08-28,Product damaged during shipping,0.00
2263,40627,281,2019-04-12,Size doesn't fit,0.00
2264,36704,428,2020-07-14,Color doesn't match,0.00
2265,24175,217,2022-12-13,Ordered by mistake,97.29
2266,5173,447,2020-06-02,Item not as described,0.00
2267,38281,357,2021-10-27,Defective product,0.00
2268,3490,450,2021-04-19,Changed my mind,0.00
2269,38727,334,2022-12-06,Defective product,440.14
2270,11211,230,2017-12-13,Received wrong product,273.41
2271,13287,206,2019-07-24,Product damaged during shipping,0.00
2272,48798,337,2022-02-27,Color doesn't match,0.00
2273,31111,80,2022-01-17,Ordered by mistake,90.14
2274,21535,66,2018-05-14,Defective product,237.91
2275,18918,454,2019-04-25,Changed my mind,305.92
2276,4895,3,2017-09-11,Product didn't meet expectations,0.00
2277,8369,285,2017-12-10,Product damaged during shipping,162.23
2278,27098,47,2019-08-08,Item not as described,0.00
2279,10452,464,2020-07-25,Ordered by mistake,0.00
2280,38673,478,2022-03-03,Item not as described,0.00
2281,26292,408,2022-08-17,Product didn't meet expectations,0.00
2282,24145,240,2017-08-25,Size doesn't fit,0.00
2283,9334,41,2022-09-06,Found a better deal,0.00
2284,3881,402,2019-08-14,Found a better deal,0.00
2285,38835,167,2019-01-09,Item not as described,1323.63
2286,45031,273,2017-03-31,Changed my mind,0.00
2287,25402,497,2019-02-24,Size doesn't fit,0.00
2288,8919,394,2019-02-11,Ordered by mistake,564.13
2289,46813,243,2021-01-21,Item not as described,0.00
2290,48158,454,2018-11-04,Changed my mind,256.97
2291,20888,209,2019-05-01,Changed my mind,0.00
2292,8764,145,2016-08-20,Size doesn't fit,0.00
2293,43653,331,2022-04-17,Item not as described,0.00
2294,27265,401,2020-06-05,Item not as described,0.00
2295,23146,106,2021-11-17,Item not as described,0.00
2296,20592,385,2018-08-12,Found a better deal,0.00
2297,22345,170,2018-03-18,Size doesn't fit,0.00
2298,22830,283,2016-10-12,Product didn't meet expectations,0.00
2299,3208,444,2018-08-23,Defective product,0.00
2300,1730,77,2022-01-16,Color doesn't match,0.00
2301,11629,368,2020-03-06,Product didn't meet expectations,0.00
2302,24266,342,2021-08-30,Product didn't meet expectations,53.73
2303,38992,137,2018-12-27,Found a better deal,0.00
2304,33447,270,2021-11-21,Found a better deal,0.00
2305,47912,450,2019-04-07,Ordered by mistake,0.00
2306,37278,388,2016-10-23,Ordered by mistake,0.00
2307,9180,296,2016-06-04,Changed my mind,0.00
2308,37859,145,2021-07-27,Defective product,0.00
2309,14649,177,2022-04-01,Found a better deal,0.00
2310,23220,178,2016-08-15,Found a better deal,0.00
2311,34613,253,2022-01-12,Changed my mind,94.46
2312,35306,154,2016-08-20,Product damaged during shipping,0.00
2313,23057,171,2020-04-04,Color doesn't match,0.00
2314,12409,11,2020-01-30,Found a better deal,0.00
2315,17100,420,2022-08-19,Product damaged during shipping,0.00
2316,24832,47,2016-02-26,Size doesn't fit,0.00
2317,45156,419,2018-12-21,Item not as described,0.00
2318,49143,116,2020-09-18,Defective product,0.00
2319,49392,429,2016-07-26,Product damaged during shipping,0.00
2320,11756,195,2017-08-30,Received wrong product,779.99
2321,1238,223,2017-02-07,Item not as described,327.40
2322,21212,317,2016-12-13,Ordered by mistake,465.09
2323,46492,432,2021-12-10,Color doesn't match,38.96
2324,32792,84,2018-11-23,Item not as described,0.00
2325,33588,301,2017-12-15,Received wrong product,861.82
2326,32448,4,2022-10-05,Size doesn't fit,0.00
2327,13534,472,2020-11-15,Defective product,0.00
2328,7153,156,2017-09-12,Product damaged during shipping,308.85
2329,25904,23,2017-09-16,Received wrong product,515.14
2330,5492,113,2021-02-10,Defective product,328.09
2331,23192,344,2022-12-30,Received wrong product,0.00
2332,37403,106,2022-01-06,Color doesn't match,231.29
2333,15070,29,2022-08-14,Defective product,0.00
2334,2890,394,2017-01-31,Changed my mind,0.00
2335,42016,224,2021-02-21,Found a better deal,330.98
2336,39494,405,2018-03-26,Ordered by mistake,0.00
2337,24113,39,2016-06-14,Product damaged during shipping,0.00
2338,13353,204,2017-01-15,Received wrong product,0.00
2339,34525,194,2019-05-26,Received wrong product,262.65
2340,23157,291,2019-01-03,Received wrong product,354.38
2341,27389,102,2018-06-14,Product didn't meet expectations,0.00
2342,29105,326,2020-09-29,Product damaged during shipping,0.00
2343,12102,67,2017-09-01,Defective product,606.54
2344,37818,440,2021-05-11,Color doesn't match,0.00
2345,26157,292,2018-03-02,Color doesn't match,0.00
2346,28160,361,2019-02-18,Ordered by mistake,0.00
2347,45576,411,2020-10-26,Product damaged during shipping,0.00
2348,7113,286,2017-02-26,Product didn't meet expectations,0.00
2349,22098,106,2022-10-23,Product didn't meet expectations,0.00
2350,35899,369,2016-12-07,Changed my mind,425.39
2351,20862,449,2022-07-28,Color doesn't match,0.00
2352,4317,387,2018-07-03,Changed my mind,0.00
2353,12602,453,2022-12-20,Defective product,0.00
2354,17589,416,2017-06-22,Ordered by mistake,121.66
2355,3810,34,2019-01-07,Color doesn't match,1.42
2356,13693,114,2018-07-09,Defective product,0.00
2357,33808,63,2019-11-13,Ordered by mistake,0.00
2358,18208,474,2022-04-23,Changed my mind,0.00
2359,3156,256,2021-03-09,Product didn't meet expectations,0.00
2360,2696,212,2017-03-25,Changed my mind,0.00
2361,38584,497,2016-08-21,Changed my mind,0.00
2362,24764,228,2017-07-31,Ordered by mistake,0.00
2363,2357,286,2016-03-19,Product damaged during shipping,0.00
2364,538,410,2021-05-05,Color doesn't match,0.00
2365,6932,237,2021-07-07,Ordered by mistake,0.00
2366,27953,244,2022-09-09,Ordered by mistake,0.00
2367,48143,66,2018-03-01,Defective product,0.00
2368,4405,216,2021-06-24,Product damaged during shipping,427.95
2369,21723,390,2018-07-30,Size doesn't fit,0.00
2370,45851,456,2022-08-30,Defective product,900.97
2371,44522,441,2021-01-20,Changed my mind,0.00
2372,37455,347,2019-10-10,Ordered by mistake,0.00
2373,36756,444,2018-09-24,Size doesn't fit,0.00
2374,32612,176,2020-04-28,Received wrong product,0.00
2375,30319,3,2020-01-14,Item not as described,0.00
2376,6309,80,2019-07-08,Product didn't meet expectations,927.19
2377,32945,16,2017-07-26,Received wrong product,0.00
2378,39124,206,2022-09-07,Item not as described,0.00
2379,15417,113,2021-07-23,Defective product,0.00
2380,5808,337,2022-08-13,Ordered by mistake,0.00
2381,27834,287,2022-09-18,Color doesn't match,0.00
2382,2540,463,2017-01-23,Color doesn't match,0.00
2383,16449,397,2016-08-16,Found a better deal,0.00
2384,20631,366,2017-09-27,Product didn't meet expectations,0.00
2385,13179,100,2017-12-21,Product didn't meet expectations,0.00
2386,1259,272,2019-01-04,Found a better deal,142.07
2387,40180,191,2020-04-28,Color doesn't match,0.00
2388,863,58,2017-04-30,Ordered by mistake,278.72
2389,29738,172,2017-06-18,Product didn't meet expectations,1202.97
2390,39645,64,2019-05-26,Defective product,0.00
2391,22872,83,2018-07-04,Product didn't meet expectations,0.00
2392,47076,3,2019-08-27,Item not as described,71.47
2393,28269,303,2021-12-03,Found a better deal,0.00
2394,11135,298,2016-10-26,Defective product,0.00
2395,1102,167,2018-08-18,Item not as described,0.00
2396,15024,40,2017-04-18,Defective product,0.00
2397,37008,493,2022-11-22,Found a better deal,0.00
2398,29533,118,2016-12-17,Product didn't meet expectations,0.00
2399,22627,114,2018-11-21,Color doesn't match,0.00
2400,40795,495,2016-09-13,Changed my mind,445.83
2401,2691,85,2020-08-27,Found a better deal,749.17
2402,14621,374,2021-05-21,Found a better deal,250.57
2403,30761,38,2019-10-07,Product didn't meet expectations,0.00
2404,26507,192,2017-06-08,Item not as described,0.00
2405,29454,207,2020-08-29,Size doesn't fit,365.00
2406,14088,438,2018-12-26,Color doesn't match,0.00
2407,27568,205,2018-12-05,Received wrong product,77.54
2408,47649,209,2021-11-08,Changed my mind,394.34
2409,43417,38,2021-05-27,Size doesn't fit,0.00
2410,4742,369,2019-11-16,Item not as described,0.00
2411,18842,146,2022-11-20,Defective product,0.00
2412,44136,435,2016-05-17,Size doesn't fit,711.40
2413,15790,2,2022-06-02,Item not as described,50.35
2414,36716,243,2021-05-24,Product didn't meet expectations,0.00
2415,41027,442,2021-08-10,Defective product,0.00
2416,42618,426,2018-07-02,Color doesn't match,0.00
2417,8814,293,2017-05-15,Found a better deal,510.26
2418,22334,333,2016-12-17,Defective product,19.63
2419,11778,397,2020-07-09,Size doesn't fit,281.19
2420,11472,45,2019-04-07,Received wrong product,0.00
2421,19744,214,2021-02-05,Ordered by mistake,0.00
2422,35853,281,2021-02-04,Changed my mind,0.00
2423,48902,387,2022-04-06,Received wrong product,0.00
2424,40071,97,2020-12-22,Color doesn't match,0.00
2425,2551,151,2018-11-21,Product damaged during shipping,0.00
2426,30339,417,2020-01-12,Ordered by mistake,0.00
2427,46146,328,2016-06-23,Defective product,320.83
2428,33343,396,2022-12-20,Ordered by mistake,0.00
2429,23891,52,2022-07-12,Ordered by mistake,62.52
2430,46160,444,2018-10-02,Product damaged during shipping,0.00
2431,34017,181,2019-11-09,Defective product,0.00
2432,17685,94,2021-03-18,Color doesn't match,0.00
2433,25981,285,2021-10-16,Ordered by mistake,0.00
2434,33891,120,2022-03-28,Changed my mind,0.00
2435,30838,134,2017-10-07,Found a better deal,0.00
2436,46117,358,2021-01-31,Found a better deal,0.00
2437,31522,452,2021-04-14,Ordered by mistake,0.00
2438,26719,407,2019-08-01,Changed my mind,0.00
2439,46464,429,2022-10-24,Ordered by mistake,0.00
2440,3762,330,2018-09-15,Product didn't meet expectations,0.00
2441,16801,312,2019-07-03,Found a better deal,0.00
2442,18848,27,2021-06-27,Item not as described,1894.10
2443,30781,120,2016-05-15,Defective product,0.00
2444,29698,26,2018-07-26,Product didn't meet expectations,0.00
2445,10982,424,2019-10-16,Received wrong product,0.00
2446,22192,54,2017-02-14,Found a better deal,937.57
2447,23340,410,2022-10-30,Received wrong product,0.00
2448,10813,418,2019-02-08,Ordered by mistake,137.82
2449,6889,230,2021-03-04,Size doesn't fit,0.00
2450,1899,112,2018-07-01,Defective product,0.00
2451,1436,433,2020-08-17,Changed my mind,0.00
2452,25840,5,2016-10-08,Product damaged during shipping,0.00
2453,27767,379,2020-02-18,Ordered by mistake,0.00
2454,17258,190,2019-07-28,Item not as described,0.00
2455,2282,66,2017-01-11,Received wrong product,189.64
2456,17948,81,2020-11-28,Product didn't meet expectations,537.55
2457,45570,326,2020-01-23,Changed my mind,0.00
2458,2741,393,2021-05-15,Found a better deal,0.00
2459,5715,84,2017-11-05,Ordered by mistake,210.59
2460,19301,6,2020-07-18,Received wrong product,0.00
2461,29041,40,2021-09-12,Item not as described,105.22
2462,7384,272,2018-06-06,Defective product,0.00
2463,14961,170,2022-09-18,Size doesn't fit,234.95
2464,40654,183,2022-08-11,Size doesn't fit,0.00
2465,49074,160,2022-09-16,Ordered by mistake,1742.10
2466,3212,24,2021-02-07,Size doesn't fit,0.00
2467,39540,138,2020-07-24,Product damaged during shipping,0.00
2468,23032,430,2021-07-21,Defective product,0.00
2469,29976,430,2019-05-09,Item not as described,0.00
2470,32266,173,2021-04-02,Found a better deal,0.00
2471,2095,478,2020-06-24,Item not as described,989.19
2472,11312,386,2017-02-01,Defective product,0.00
2473,22753,298,2020-05-27,Received wrong product,196.27
2474,5994,457,2017-03-13,Found a better deal,0.00
2475,1611,348,2022-02-27,Received wrong product,0.00
2476,35211,318,2020-04-06,Ordered by mistake,0.00
2477,33120,152,2018-07-27,Received wrong product,0.00
2478,48308,46,2019-04-10,Defective product,0.00
2479,40239,51,2019-03-26,Ordered by mistake,0.00
2480,7663,454,2022-05-21,Product didn't meet expectations,550.66
2481,25352,12,2019-12-14,Ordered by mistake,0.00
2482,31584,52,2021-12-21,Received wrong product,0.00
2483,41721,277,2019-03-04,Product damaged during shipping,0.00
2484,3534,311,2018-01-12,Changed my mind,132.18
2485,28918,416,2020-08-11,Changed my mind,0.00
2486,37981,392,2020-09-14,Found a better deal,40.33
2487,30978,301,2017-03-25,Product didn't meet expectations,0.00
2488,26678,493,2022-09-04,Defective product,0.00
2489,33397,344,2020-01-23,Ordered by mistake,0.00
2490,18549,77,2022-03-03,Product damaged during shipping,0.00
2491,43880,449,2021-12-08,Changed my mind,29.16
2492,8187,193,2018-12-17,Defective product,368.65
2493,28051,493,2020-12-02,Item not as described,218.26
2494,11084,324,2020-08-23,Product didn't meet expectations,0.00
2495,23164,267,2017-07-10,Defective product,0.00
2496,32159,346,2018-07-03,Received wrong product,0.00
2497,32371,277,2020-10-17,Found a better deal,0.00
2498,7200,180,2018-08-29,Received wrong product,720.45
2499,11872,110,2020-06-05,Found a better deal,0.00
2500,11986,469,2022-06-27,Color doesn't match,516.77
