customerproductrating_id,customer_id,product_id,ratings,review,sentiment
6244,362,238,1.5,"Not as advertised, very disappointed.",bad
6245,101,45,4.5,Excellent product! Highly recommended.,good
6246,230,291,3.5,Couldn't be happier with my purchase.,good
6247,17,452,3.5,"Quality product, exactly as described.",good
6248,151,13,4.5,Excellent product! Highly recommended.,good
6249,429,386,4.5,Very satisfied with the product. Will buy again.,good
6250,39,495,4.5,Great quality and value for money.,good
6251,290,236,4.0,"Top-notch quality, worth every penny.",good
6252,279,394,3.5,Very satisfied with the product. Will buy again.,good
6253,93,208,4.0,Very satisfied with the product. Will buy again.,good
6254,500,341,3.5,Excellent product! Highly recommended.,good
6255,40,228,4.0,Couldn't be happier with my purchase.,good
6256,387,229,1.5,"Very dissatisfied, regretting my purchase.",bad
6257,31,237,4.5,Great quality and value for money.,good
6258,254,348,1.0,"Very dissatisfied, regretting my purchase.",bad
6259,457,137,2.0,"Product arrived damaged, no response from customer service.",bad
6260,153,390,1.0,Product didn't meet my expectations at all.,bad
6261,160,206,4.5,Couldn't be happier with my purchase.,good
6262,365,403,3.5,Excellent product! Highly recommended.,good
6263,304,133,2.0,"Cheaply made, fell apart after a short time.",bad
6264,21,137,3.0,"Waste of money, poor quality.",bad
6265,209,377,4.5,Couldn't be happier with my purchase.,good
6266,420,159,2.5,"Very dissatisfied, regretting my purchase.",bad
6267,246,39,4.5,"Outstanding product, I''m a happy customer.",good
6268,161,375,3.0,"Waste of money, poor quality.",bad
6269,63,118,2.5,"Avoid this product, it''s a complete letdown.",bad
6270,268,424,4.5,"Quality product, exactly as described.",good
6271,200,332,1.0,"False advertising, don''t trust the product description.",bad
6272,88,330,2.5,"Very dissatisfied, regretting my purchase.",bad
6273,151,170,4.0,"Quality product, exactly as described.",good
6274,23,242,4.5,Great quality and value for money.,good
6275,296,375,3.0,"Terrible product, do not buy!",bad
6276,497,286,4.0,"Quality product, exactly as described.",good
6277,176,219,1.0,Overpriced for the low quality.,bad
6278,489,322,1.0,Overpriced for the low quality.,bad
6279,124,425,4.5,"Delivered on time, and the product is perfect.",good
6280,365,174,3.0,"Not as advertised, very disappointed.",bad
6281,480,297,1.0,"Terrible product, do not buy!",bad
6282,7,209,4.0,Excellent product! Highly recommended.,good
6283,169,201,2.5,Product didn't meet my expectations at all.,bad
6284,399,200,4.5,"Fantastic purchase, exceeded my expectations.",good
6285,97,165,1.5,"Product arrived damaged, no response from customer service.",bad
6286,10,131,3.0,"Cheaply made, fell apart after a short time.",bad
6287,195,69,4.5,"Outstanding product, I''m a happy customer.",good
6288,490,193,3.5,Very satisfied with the product. Will buy again.,good
6289,345,154,2.5,"Very dissatisfied, regretting my purchase.",bad
6290,139,423,4.5,"Quality product, exactly as described.",good
6291,182,45,4.0,"Outstanding product, I''m a happy customer.",good
6292,90,61,1.5,"False advertising, don''t trust the product description.",bad
6293,103,400,3.5,"Outstanding product, I''m a happy customer.",good
6294,75,281,4.0,Excellent product! Highly recommended.,good
6295,84,250,3.5,"Quality product, exactly as described.",good
6296,399,132,1.5,Overpriced for the low quality.,bad
6297,384,389,4.0,Very satisfied with the product. Will buy again.,good
6298,450,496,3.0,"Very dissatisfied, regretting my purchase.",bad
6299,174,119,3.0,"Avoid this product, it''s a complete letdown.",bad
6300,106,105,2.5,"Avoid this product, it''s a complete letdown.",bad
6301,231,146,4.0,"Fantastic purchase, exceeded my expectations.",good
6302,402,315,4.0,Excellent product! Highly recommended.,good
6303,483,411,2.0,Product didn't meet my expectations at all.,bad
6304,209,497,4.5,Excellent product! Highly recommended.,good
6305,282,31,4.5,Excellent product! Highly recommended.,good
6306,88,385,3.0,"Terrible product, do not buy!",bad
6307,375,27,4.0,"Outstanding product, I''m a happy customer.",good
6308,265,334,2.5,"Avoid this product, it''s a complete letdown.",bad
6309,107,428,2.0,"Cheaply made, fell apart after a short time.",bad
6310,267,475,3.0,"False advertising, don''t trust the product description.",bad
6311,467,391,2.5,Product didn't meet my expectations at all.,bad
6312,77,291,4.5,Excellent product! Highly recommended.,good
6313,129,246,2.5,Overpriced for the low quality.,bad
6314,322,93,3.5,Couldn't be happier with my purchase.,good
6315,47,312,2.5,"Waste of money, poor quality.",bad
6316,274,292,4.5,Excellent product! Highly recommended.,good
6317,361,305,4.5,"Delivered on time, and the product is perfect.",good
6318,465,220,4.5,"Outstanding product, I''m a happy customer.",good
6319,183,232,4.0,"Fantastic purchase, exceeded my expectations.",good
6320,398,127,1.5,"False advertising, don''t trust the product description.",bad
6321,454,183,3.0,"Cheaply made, fell apart after a short time.",bad
6322,214,10,3.0,"False advertising, don''t trust the product description.",bad
6323,462,183,4.0,"Outstanding product, I''m a happy customer.",good
6324,485,76,3.0,Product didn't meet my expectations at all.,bad
6325,3,284,2.5,"Cheaply made, fell apart after a short time.",bad
6326,264,441,4.5,Couldn't be happier with my purchase.,good
6327,297,406,3.5,Couldn't be happier with my purchase.,good
6328,107,431,2.0,"Not as advertised, very disappointed.",bad
6329,490,299,1.0,"Product arrived damaged, no response from customer service.",bad
6330,169,331,3.0,"Product arrived damaged, no response from customer service.",bad
6331,244,241,4.0,Very satisfied with the product. Will buy again.,good
6332,144,153,3.0,"False advertising, don''t trust the product description.",bad
6333,329,490,2.5,"Not as advertised, very disappointed.",bad
6334,159,445,3.5,Very satisfied with the product. Will buy again.,good
6335,458,385,2.0,"Waste of money, poor quality.",bad
6336,143,48,1.5,"Waste of money, poor quality.",bad
6337,152,243,1.0,"Terrible product, do not buy!",bad
6338,64,139,4.5,"Quality product, exactly as described.",good
6339,59,365,2.5,Product didn't meet my expectations at all.,bad
6340,393,364,1.5,"False advertising, don''t trust the product description.",bad
6341,432,204,1.5,"Cheaply made, fell apart after a short time.",bad
6342,1,416,3.5,Impressed with the features and performance.,good
6343,247,382,3.5,Excellent product! Highly recommended.,good
6344,423,393,2.5,"False advertising, don''t trust the product description.",bad
6345,338,333,3.5,Very satisfied with the product. Will buy again.,good
6346,56,75,1.0,"Product arrived damaged, no response from customer service.",bad
6347,235,92,4.5,"Delivered on time, and the product is perfect.",good
6348,474,108,3.0,"Waste of money, poor quality.",bad
6349,230,364,4.5,"Top-notch quality, worth every penny.",good
6350,179,434,4.0,"Fantastic purchase, exceeded my expectations.",good
6351,201,184,1.5,"Terrible product, do not buy!",bad
6352,51,490,4.5,"Quality product, exactly as described.",good
6353,223,271,4.0,Great quality and value for money.,good
6354,371,145,2.0,"Product arrived damaged, no response from customer service.",bad
6355,25,250,1.0,"Not as advertised, very disappointed.",bad
6356,179,219,3.5,"Outstanding product, I''m a happy customer.",good
6357,47,280,3.0,"False advertising, don''t trust the product description.",bad
6358,349,383,4.5,"Delivered on time, and the product is perfect.",good
6359,37,42,3.5,Couldn't be happier with my purchase.,good
6360,494,312,3.5,Very satisfied with the product. Will buy again.,good
6361,23,2,4.5,Excellent product! Highly recommended.,good
6362,345,121,4.5,"Quality product, exactly as described.",good
6363,477,58,4.5,"Fantastic purchase, exceeded my expectations.",good
6364,244,214,2.5,"Very dissatisfied, regretting my purchase.",bad
6365,172,107,4.5,Couldn't be happier with my purchase.,good
6366,254,492,3.0,"Waste of money, poor quality.",bad
6367,74,410,3.5,Great quality and value for money.,good
6368,109,326,3.5,"Outstanding product, I''m a happy customer.",good
6369,70,301,2.5,"False advertising, don''t trust the product description.",bad
6370,363,470,4.5,"Top-notch quality, worth every penny.",good
6371,144,73,1.0,"Terrible product, do not buy!",bad
6372,39,117,3.5,Impressed with the features and performance.,good
6373,335,56,4.0,"Delivered on time, and the product is perfect.",good
6374,124,446,3.5,Very satisfied with the product. Will buy again.,good
6375,227,209,1.5,"Waste of money, poor quality.",bad
6376,299,23,2.5,"Product arrived damaged, no response from customer service.",bad
6377,147,81,4.0,Couldn't be happier with my purchase.,good
6378,468,372,1.5,"Terrible product, do not buy!",bad
6379,151,230,2.5,"Waste of money, poor quality.",bad
6380,244,138,1.0,"Very dissatisfied, regretting my purchase.",bad
6381,328,369,2.5,"Terrible product, do not buy!",bad
6382,173,339,4.5,Very satisfied with the product. Will buy again.,good
6383,441,46,2.0,Overpriced for the low quality.,bad
6384,154,374,4.5,Couldn't be happier with my purchase.,good
6385,11,325,2.0,"Waste of money, poor quality.",bad
6386,86,371,4.5,"Delivered on time, and the product is perfect.",good
6387,157,93,3.0,"Product arrived damaged, no response from customer service.",bad
6388,428,458,1.5,"Cheaply made, fell apart after a short time.",bad
6389,114,378,4.5,"Delivered on time, and the product is perfect.",good
6390,161,56,4.0,Impressed with the features and performance.,good
6391,393,268,1.0,"Very dissatisfied, regretting my purchase.",bad
6392,66,64,4.5,Impressed with the features and performance.,good
6393,179,332,4.0,Excellent product! Highly recommended.,good
6394,105,261,4.5,"Delivered on time, and the product is perfect.",good
6395,391,288,4.5,Very satisfied with the product. Will buy again.,good
6396,166,334,1.5,"Avoid this product, it''s a complete letdown.",bad
6397,63,225,4.0,Excellent product! Highly recommended.,good
6398,60,339,4.5,Very satisfied with the product. Will buy again.,good
6399,34,31,2.0,"Cheaply made, fell apart after a short time.",bad
6400,219,116,4.0,Great quality and value for money.,good
6401,465,146,3.0,"Terrible product, do not buy!",bad
6402,472,95,4.0,"Delivered on time, and the product is perfect.",good
6403,210,169,4.0,Couldn't be happier with my purchase.,good
6404,437,200,1.0,Overpriced for the low quality.,bad
6405,315,244,3.5,Excellent product! Highly recommended.,good
6406,173,131,3.5,"Outstanding product, I''m a happy customer.",good
6407,22,172,2.0,"False advertising, don''t trust the product description.",bad
6408,205,484,4.0,"Outstanding product, I''m a happy customer.",good
6409,464,212,4.5,Great quality and value for money.,good
6410,287,134,4.0,Excellent product! Highly recommended.,good
6411,229,424,1.0,"Avoid this product, it''s a complete letdown.",bad
6412,337,238,1.5,"False advertising, don''t trust the product description.",bad
6413,487,417,4.0,"Quality product, exactly as described.",good
6414,114,335,4.5,"Delivered on time, and the product is perfect.",good
6415,48,91,3.0,"Very dissatisfied, regretting my purchase.",bad
6416,42,21,4.0,Very satisfied with the product. Will buy again.,good
6417,290,329,1.0,Overpriced for the low quality.,bad
6418,378,47,4.0,Couldn't be happier with my purchase.,good
6419,483,155,3.5,Couldn't be happier with my purchase.,good
6420,259,109,3.0,"Cheaply made, fell apart after a short time.",bad
6421,452,412,4.5,Impressed with the features and performance.,good
6422,217,390,4.5,"Delivered on time, and the product is perfect.",good
6423,491,276,4.5,Excellent product! Highly recommended.,good
6424,142,118,3.5,Couldn't be happier with my purchase.,good
6425,81,374,4.0,Very satisfied with the product. Will buy again.,good
6426,205,115,4.0,"Fantastic purchase, exceeded my expectations.",good
6427,437,343,4.0,"Outstanding product, I''m a happy customer.",good
6428,435,61,4.5,Couldn't be happier with my purchase.,good
6429,122,101,4.5,Excellent product! Highly recommended.,good
6430,394,116,4.0,"Quality product, exactly as described.",good
6431,407,499,4.0,"Quality product, exactly as described.",good
6432,181,56,4.5,"Delivered on time, and the product is perfect.",good
6433,167,262,4.5,"Outstanding product, I''m a happy customer.",good
6434,472,168,4.0,"Top-notch quality, worth every penny.",good
6435,43,328,4.0,Couldn't be happier with my purchase.,good
6436,383,74,4.0,Very satisfied with the product. Will buy again.,good
6437,202,364,4.0,"Delivered on time, and the product is perfect.",good
6438,64,465,2.0,"Cheaply made, fell apart after a short time.",bad
6439,318,201,3.5,"Quality product, exactly as described.",good
6440,339,465,4.0,Great quality and value for money.,good
6441,192,312,2.5,"Cheaply made, fell apart after a short time.",bad
6442,365,152,2.5,"Not as advertised, very disappointed.",bad
6443,324,210,2.0,"False advertising, don''t trust the product description.",bad
6444,159,331,1.5,Product didn't meet my expectations at all.,bad
6445,288,230,1.0,"Not as advertised, very disappointed.",bad
6446,310,256,3.0,"Not as advertised, very disappointed.",bad
6447,9,391,4.5,"Outstanding product, I''m a happy customer.",good
6448,455,490,2.0,"Terrible product, do not buy!",bad
6449,355,490,2.0,Overpriced for the low quality.,bad
6450,256,346,2.0,"Very dissatisfied, regretting my purchase.",bad
6451,49,268,3.5,"Fantastic purchase, exceeded my expectations.",good
6452,410,435,2.0,"Avoid this product, it''s a complete letdown.",bad
6453,355,228,4.0,"Outstanding product, I''m a happy customer.",good
6454,167,100,3.0,"Waste of money, poor quality.",bad
6455,362,201,4.0,"Outstanding product, I''m a happy customer.",good
6456,134,456,4.0,Excellent product! Highly recommended.,good
6457,233,397,1.5,"Not as advertised, very disappointed.",bad
6458,261,100,3.5,Impressed with the features and performance.,good
6459,216,142,4.0,"Top-notch quality, worth every penny.",good
